length,descriptor,baseline_generated_mean,candidate_generated_mean,real_mean,baseline_abs_standardized_mean_discrepancy,candidate_abs_standardized_mean_discrepancy,mean_discrepancy_improvement,baseline_wasserstein_distance,candidate_wasserstein_distance,wasserstein_improvement,baseline_ks_statistic,candidate_ks_statistic,ks_improvement
384,contact_fraction_8A,0.0235574412532637,0.0231456701479547,0.0263663843404718,0.0028089430872080996,0.003220714192517099,-0.0004117711053089994,0.0028160123110221,0.0032277295878208,-0.0004117172767987001,0.750625,0.84625,-0.09562499999999996
384,contact_fraction_10A,0.0413136422976501,0.0407133920800696,0.0484518851807294,0.0071382428830793,0.007738493100659799,-0.0006002502175804988,0.0071441224673797,0.0077890620568649,-0.0006449395894852,0.695,0.795,-0.10000000000000009
384,long_range_contact_fraction,0.0039419760600527,0.0037390951511462,0.0094702973646327,0.00552832130458,0.0057312022134865,-0.00020288090890649944,0.005532661708152,0.0057356935701157,-0.0002030318619637003,0.855,0.890625,-0.03562500000000002
384,distance_mean,27.95561889648437,28.0663623046875,28.83518871665001,0.8795698201656386,0.7688264119625074,0.11074340820313111,0.9625309805075324,0.8907829556200231,0.07174802488750931,0.14,0.108125,0.031875000000000014
384,distance_std,11.28300199508667,11.67427614212036,12.453899309039116,1.1708973139524463,0.7796231669187552,0.3912741470336911,1.178497705194685,0.8929814414845567,0.2855162637101283,0.2,0.1543749999999999,0.04562500000000011
384,radius_of_gyration,21.29734736923303,21.478161412143077,22.20595246993414,0.9086051007011093,0.7277910577910625,0.18081404291004688,0.9414600493964232,0.8473369978531504,0.09412305154327283,0.14,0.1125,0.02750000000000001
384,triangle_violation_fraction,0.001708984375,0.001611328125,0.0,0.001708984375,0.001611328125,9.765625000000009e-05,0.0017022026909722,0.0016021728515624,0.00010002983940979988,0.88,0.92,-0.040000000000000036
384,triangle_violation_mean,0.0034047858067788,0.0026151190046221,0.0,0.0034047858067788,0.0026151190046221,0.0007896668021567001,0.0033880821372602,0.0026045958285168,0.0007834863087434001,0.88,0.92,-0.040000000000000036
384,negative_eigenvalue_mass_fraction,0.149874463665895,0.1383303426153635,6.678092708056428e-07,0.1498737958566242,0.1383296748060927,0.011544121050531486,0.1498812867743957,0.1383373114235571,0.011543975350838592,1.0,1.0,0.0
384,rank3_residual_energy_fraction,0.2348621301460892,0.223251359277008,6.67499776187561e-07,0.23486146264631302,0.22325069177723184,0.011610770869081188,0.2348712148374503,0.2232909098935613,0.011580304943889008,1.0,1.0,0.0
